2015-12-15 12:30:02,760  INFO Loading Plugin org.openjump.core.ui.plugin.tools.generate.LinearReferencingOnSelectionPlugIn took 0,03s 
2015-12-15 12:30:02,776  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.warp.WarpingPlugIn took 0,02s 
2015-12-15 12:30:02,807  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.warp.AffineTransformPlugIn took 0,03s 
2015-12-15 12:30:02,838  INFO Loading Plugin com.vividsolutions.jump.plugin.edit.AffineTransformationPlugIn took 0,03s 
2015-12-15 12:30:02,854  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.ValidateSelectedLayersPlugIn took 0,02s 
2015-12-15 12:30:02,854  INFO Loading Plugin com.vividsolutions.jump.plugin.qa.DiffGeometryPlugIn took 0,00s 
2015-12-15 12:30:02,869  INFO Loading Plugin org.openjump.core.ui.plugin.tools.DeleteEmptyGeometriesPlugIn took 0,01s 
2015-12-15 12:30:02,869  INFO Loading Plugin org.openjump.core.ui.plugin.tools.DeleteDuplicateGeometriesPlugIn took 0,00s 
2015-12-15 12:30:02,885  INFO Loading Plugin org.openjump.core.ui.plugin.tools.geometrychange.ExtractPointsPlugIn took 0,02s 
2015-12-15 12:30:02,901  INFO Loading Plugin org.openjump.core.ui.plugin.tools.geometrychange.ExtractCommonBoundaryBetweenPolysPlugIn took 0,02s 
2015-12-15 12:30:02,901  INFO Loading Plugin com.vividsolutions.jump.plugin.edit.ExtractSegmentsPlugIn took 0,00s 
2015-12-15 12:30:02,916  INFO Loading Plugin com.vividsolutions.jump.plugin.edit.PolygonizerPlugIn took 0,01s 
2015-12-15 12:30:02,916  INFO Loading Plugin org.openjump.core.ui.plugin.tools.PlanarGraphPlugIn took 0,00s 
2015-12-15 12:30:02,979  INFO Loading Plugin de.soldin.jumpcore.geomconv.GCPlugin took 0,06s 
2015-12-15 12:30:02,979  INFO Loading Plugin org.openjump.core.ui.plugin.tools.EraseLayerAWithLayerBPlugIn took 0,00s 
2015-12-15 12:30:02,994  INFO Loading Plugin org.openjump.core.ui.plugin.tools.MakeValidPlugIn took 0,01s 
2015-12-15 12:30:02,994  INFO Loading Plugin com.vividsolutions.jump.plugin.edit.LineNoderPlugIn took 0,00s 
2015-12-15 12:30:03,026  INFO Loading Plugin com.vividsolutions.jump.plugin.edit.NoderPlugIn took 0,03s 
2015-12-15 12:30:03,057  INFO Loading Plugin com.vividsolutions.jump.plugin.edit.PrecisionReducerPlugIn took 0,03s 
2015-12-15 12:30:03,073  INFO Loading Plugin org.openjump.core.ui.plugin.tools.analysis.onelayer.IntersectPolygonsOneLayerPlugIn took 0,02s 
2015-12-15 12:30:03,073  INFO Loading Plugin org.openjump.core.ui.plugin.tools.JoinWithArcPlugIn took 0,00s 
2015-12-15 12:30:03,088  INFO Loading Plugin org.openjump.core.ui.plugin.tools.BlendLineStringsPlugIn took 0,01s 
2015-12-15 12:30:03,088  INFO Loading Plugin org.openjump.core.ui.plugin.tools.MergeTwoSelectedPolygonsPlugIn took 0,00s 
2015-12-15 12:30:03,104  INFO Loading Plugin org.openjump.core.ui.plugin.tools.analysis.onelayer.MergeSelectedPolygonsWithNeighbourPlugIn took 0,02s 
2015-12-15 12:30:03,152  INFO Loading Plugin org.openjump.core.ui.plugin.tools.SplitPolygonPlugIn took 0,05s 
2015-12-15 12:30:03,183  INFO Loading Plugin org.openjump.core.ui.plugin.tools.ReplaceValuePlugIn took 0,03s 
2015-12-15 12:30:03,199  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.analysis.CalculateAreasAndLengthsPlugIn took 0,02s 
2015-12-15 12:30:03,245  INFO Loading Plugin org.openjump.core.ui.plugin.tools.AutoAssignAttributePlugIn took 0,05s 
2015-12-15 12:30:03,261  INFO Loading Plugin de.fho.jump.pirol.plugins.EditAttributeByFormula.EditAttributeByFormulaPlugIn took 0,02s 
2015-12-15 12:30:03,261  INFO Loading Plugin org.openjump.core.ui.plugin.tools.AddGeometryAttributesPlugIn took 0,00s 
2015-12-15 12:30:03,277  INFO Loading Plugin org.openjump.core.ui.plugin.tools.Add3DGeometryAttributesPlugIn took 0,02s 
